imsi,app,throughput,latency,packet_loss,sinr,rsrp,cell_load,prb_utilization,mobility,qoe_score,qoe_category
310150965982733,video,26.6,9.57,0.18,19.41,-84.57,10.0,17.64,18.1,4.87,Excellent
310150312760379,video,20.49,15.05,0.0,16.24,-97.21,22.87,20.21,6.6,4.64,Excellent
310150802896925,gaming,3.33,35.15,1.84,7.09,-100.22,77.34,64.05,9.04,3.63,Good
310150422692386,volte,10.34,8.29,0.92,8.06,-96.7,30.87,30.84,15.94,4.25,Excellent
310150805516244,volte,19.63,27.94,0.6,16.8,-95.99,43.6,37.18,32.67,4.57,Excellent
310150900603300,volte,21.93,39.94,0.53,17.74,-91.81,40.13,31.2,59.09,4.44,Excellent
310150377346308,video,7.59,31.16,1.49,6.9,-95.97,32.71,29.23,46.3,4.03,Excellent
310150809516666,gaming,0.5,85.2,2.74,0.73,-102.02,86.4,80.16,53.76,1.0,Poor
310150674488653,video,9.48,41.39,1.76,11.63,-98.5,79.79,64.42,23.65,4.1,Excellent
310150199065241,volte,18.84,17.89,0.54,15.11,-90.23,18.89,10.71,26.87,4.26,Excellent
310150778029885,volte,18.81,13.21,0.64,15.43,-100.53,40.78,35.49,26.21,4.3,Excellent
310150567423363,gaming,17.3,22.98,0.43,13.81,-100.54,43.03,32.37,13.86,4.75,Excellent
310150384312152,video,21.33,5.0,0.37,17.4,-95.69,24.45,15.14,4.87,5.0,Excellent
310150646322156,volte,1.26,42.82,2.3,4.0,-94.43,71.51,62.96,38.47,3.06,Good
310150479274281,gaming,5.21,27.19,2.84,-5.0,-114.78,35.1,36.42,95.53,2.58,Fair
310150711797080,video,18.41,18.33,0.23,14.22,-98.73,35.94,35.57,12.24,4.71,Excellent
310150885901969,video,24.67,9.87,0.3,19.48,-91.28,25.86,22.22,3.77,4.65,Excellent
310150386042407,volte,4.61,34.4,1.45,7.62,-101.5,73.76,71.32,52.87,3.66,Good
310150967362631,volte,1.23,43.01,2.32,3.36,-102.2,68.62,69.06,17.68,3.42,Good
310150912328230,video,0.5,200.0,3.26,-1.41,-102.39,95.85,86.81,57.88,1.0,Poor
310150645222157,video,27.74,24.57,0.79,26.02,-96.11,50.69,42.78,46.51,5.0,Excellent
310150742816799,volte,15.19,24.91,1.57,12.39,-94.86,25.0,29.81,76.16,3.86,Good
310150633012092,video,1.21,15.87,2.12,-5.0,-102.64,39.77,42.59,27.12,2.36,Fair
310150320666277,volte,11.86,16.11,1.52,7.57,-94.29,29.31,27.06,43.37,3.62,Good
310150270858336,video,1.07,200.0,2.86,2.74,-105.99,97.58,91.98,30.5,1.8,Poor
310150910652222,volte,0.5,200.0,3.82,-5.0,-106.12,97.47,81.87,41.15,1.04,Poor
310150111683982,gaming,14.04,15.44,0.7,11.68,-108.98,28.64,14.87,29.58,4.56,Excellent
310150432800992,volte,0.5,70.21,2.56,3.12,-91.67,87.69,72.31,13.65,2.46,Fair
310150552528272,volte,6.53,53.96,1.5,7.45,-85.82,80.97,72.28,33.15,3.43,Good
310150742417888,gaming,0.94,116.47,2.92,2.72,-103.31,91.56,80.2,34.45,1.06,Poor
310150707661038,video,13.97,18.02,1.61,7.31,-99.29,17.17,19.92,55.87,4.39,Excellent
310150675058422,gaming,2.22,68.67,2.75,2.84,-102.07,79.32,62.37,49.03,1.87,Poor
310150236826817,volte,23.34,33.91,0.86,16.92,-104.41,34.23,22.79,43.5,4.23,Excellent
310150287058125,video,4.03,79.33,2.38,7.37,-90.09,87.5,80.81,8.63,3.12,Good
310150386126900,gaming,3.19,45.05,2.46,4.12,-103.78,76.52,60.15,47.82,2.86,Fair
310150772042599,video,17.93,23.81,0.44,15.01,-108.81,27.24,22.62,32.68,4.89,Excellent
310150633598130,video,4.71,50.61,2.86,5.5,-107.41,67.37,59.41,66.13,3.4,Good
310150284036390,gaming,1.26,32.57,2.74,-1.23,-114.53,56.51,46.47,70.51,2.71,Fair
310150602073266,video,26.49,29.73,0.31,19.87,-91.49,22.03,22.27,4.41,5.0,Excellent
310150879657413,gaming,5.96,22.25,1.7,4.86,-101.9,41.47,26.18,56.92,3.7,Good
310150915322757,volte,17.57,8.95,0.29,14.02,-87.33,11.47,19.25,3.07,4.73,Excellent
310150455691074,video,0.5,42.44,2.72,-3.21,-92.16,74.75,64.13,24.62,1.0,Poor
310150648501894,volte,14.98,30.64,1.34,13.77,-85.77,63.57,55.09,35.31,3.91,Good
310150464666823,volte,16.26,8.43,0.62,13.74,-101.37,36.7,45.76,11.0,4.51,Excellent
310150932010793,video,18.1,28.2,0.75,13.43,-94.87,26.98,16.94,49.94,4.79,Excellent
310150698169023,gaming,18.56,17.74,0.55,17.68,-88.01,49.79,38.59,0.7,4.68,Excellent
310150816103155,video,22.93,35.73,0.0,18.23,-96.68,39.19,41.51,12.35,5.0,Excellent
310150289086734,volte,8.45,28.31,1.58,6.13,-98.78,36.84,24.64,37.8,3.7,Good
310150652457838,volte,16.36,23.43,1.12,12.2,-96.47,22.79,22.53,47.33,3.87,Good
310150615708572,gaming,12.13,43.61,2.49,8.01,-105.33,39.37,31.61,69.91,2.82,Fair
310150243714291,video,16.5,27.18,1.12,10.41,-91.83,26.78,15.49,46.63,4.4,Excellent
310150718013926,volte,0.5,127.42,2.84,-1.52,-102.67,91.27,82.96,44.09,1.01,Poor
310150414180506,volte,16.72,32.35,1.1,17.83,-95.89,69.98,64.36,26.25,4.12,Excellent
310150265773731,volte,15.49,29.55,0.45,16.91,-100.39,68.19,60.01,0.11,4.42,Excellent
310150751438629,gaming,9.7,41.56,1.42,12.24,-88.76,68.82,70.91,9.1,3.75,Good
310150110321336,volte,23.26,27.26,0.7,21.19,-93.78,33.21,25.37,34.82,4.3,Excellent
310150365094240,volte,13.43,20.62,1.22,13.02,-97.82,44.58,43.56,44.33,4.02,Excellent
310150988974332,video,11.96,38.04,0.8,10.18,-103.11,32.17,29.94,27.63,4.3,Excellent
310150222715546,video,0.5,44.3,2.72,2.98,-97.3,73.57,69.6,48.64,1.33,Poor
310150714730016,volte,6.62,46.86,2.26,10.2,-105.36,68.57,57.82,34.02,3.72,Good
310150244020733,volte,0.5,26.53,1.56,1.08,-113.1,57.39,43.58,5.83,3.36,Good
310150978512323,video,14.68,35.27,0.79,15.24,-99.11,65.89,54.57,13.87,4.68,Excellent
310150400173909,gaming,0.53,29.47,2.64,-3.97,-104.22,55.25,48.31,59.04,2.75,Fair
310150153509641,gaming,27.68,21.39,0.51,20.72,-93.49,14.86,16.48,48.17,4.7,Excellent
310150644454266,gaming,18.88,11.12,1.19,14.68,-98.6,19.82,17.53,66.24,4.54,Excellent
310150119908425,gaming,31.76,25.31,0.12,27.06,-90.75,33.3,30.38,8.92,4.78,Excellent
310150495488096,gaming,11.68,37.63,2.0,8.55,-103.47,35.6,39.95,96.52,3.61,Good
310150542020981,gaming,13.76,45.27,0.66,13.9,-78.33,64.11,56.3,14.98,4.11,Excellent
310150406047781,gaming,24.86,14.74,0.37,19.41,-90.62,28.36,22.3,0.99,4.84,Excellent
310150256686220,gaming,5.85,22.58,2.79,2.17,-110.47,20.21,19.99,108.02,3.29,Good
310150575159710,video,12.11,29.04,1.56,5.91,-99.68,27.67,15.77,19.43,4.34,Excellent
310150653284398,gaming,6.04,23.31,1.97,3.17,-103.43,44.81,30.84,43.81,3.78,Good
310150514259427,gaming,16.48,5.0,0.0,12.58,-95.43,36.12,31.11,12.88,4.88,Excellent
310150989059180,gaming,10.42,27.88,1.42,10.26,-104.31,43.11,33.27,37.76,3.91,Good
310150647559639,volte,14.16,31.37,1.69,11.26,-96.15,20.56,15.05,67.72,3.82,Good
310150546495667,video,7.15,59.16,1.7,10.63,-95.58,78.15,73.45,21.8,3.95,Good
310150732594103,video,11.07,14.06,2.18,6.48,-105.61,28.26,27.5,43.97,4.03,Excellent
310150109828366,video,10.6,45.76,1.48,14.01,-89.21,74.63,65.29,13.61,4.21,Excellent
310150303132060,gaming,8.2,49.24,2.14,9.47,-110.82,73.55,65.14,40.75,3.18,Good
310150271200135,gaming,19.88,47.17,0.38,18.67,-81.32,73.98,62.98,22.78,4.6,Excellent
310150743890436,volte,3.84,116.29,2.41,9.02,-86.14,91.57,84.82,15.1,2.81,Fair
310150782707267,video,11.53,23.71,1.09,11.02,-86.82,42.21,41.1,21.37,4.33,Excellent
310150193982380,gaming,23.67,41.66,0.19,24.09,-94.23,67.26,64.14,13.02,4.55,Excellent
310150152411802,video,9.28,13.63,1.81,7.8,-100.85,42.67,42.28,67.37,4.09,Excellent
310150706224478,volte,16.67,21.68,0.27,13.17,-100.47,42.49,37.66,26.42,4.76,Excellent
310150522808178,volte,11.53,44.64,1.51,11.45,-94.07,70.37,58.44,17.23,4.18,Excellent
310150933002226,volte,15.1,47.8,1.17,14.55,-96.33,66.64,57.81,29.5,4.29,Excellent
310150381356195,video,13.1,31.31,0.55,13.0,-99.18,34.54,30.97,21.82,4.45,Excellent
310150283500067,gaming,34.02,32.22,0.83,29.38,-95.02,38.91,30.87,49.78,4.35,Excellent
310150107726890,gaming,3.53,47.29,2.09,2.92,-105.18,45.26,47.98,84.48,3.03,Good
310150525327898,volte,15.35,64.78,1.32,16.8,-77.87,80.83,79.3,28.88,3.66,Good
310150511011140,gaming,0.5,191.66,4.13,-5.0,-99.1,95.14,83.12,61.56,1.03,Poor
310150429848467,volte,0.57,29.94,2.11,1.03,-101.94,63.5,61.04,36.82,3.53,Good
310150879956234,video,1.26,49.97,2.12,-2.39,-102.81,72.69,66.77,11.61,2.37,Fair
310150997969405,volte,7.98,16.91,1.96,5.44,-97.68,25.43,19.9,45.49,3.73,Good
310150780539977,video,8.95,27.76,1.75,2.5,-105.27,15.1,15.35,33.5,3.75,Good
310150497388647,volte,23.09,24.91,1.49,14.24,-99.02,13.98,10.0,42.56,3.92,Good
310150458165029,gaming,3.24,49.03,2.59,0.59,-116.73,56.62,45.43,65.47,2.24,Fair
310150747901895,gaming,16.87,44.36,1.36,17.46,-94.69,76.74,69.91,29.02,3.97,Good
310150845592854,volte,17.94,9.94,1.33,13.98,-99.11,25.46,24.85,67.25,3.97,Good
310150262906457,gaming,6.76,37.17,2.16,7.05,-104.44,67.19,72.6,50.31,3.51,Good
310150947325485,gaming,15.55,9.48,1.01,13.45,-94.37,35.66,30.6,31.96,4.06,Excellent
310150593707626,gaming,18.05,21.14,1.04,14.47,-96.54,45.31,37.23,39.29,4.32,Excellent
310150758639243,video,24.51,5.0,0.0,21.1,-96.4,31.47,32.31,22.12,5.0,Excellent
310150795150809,gaming,8.9,28.75,1.95,5.38,-100.3,25.57,22.37,91.05,4.15,Excellent
310150470354316,video,0.5,120.55,3.32,-0.6,-104.76,90.89,76.75,43.76,1.17,Poor
310150697499495,volte,19.42,19.83,0.25,16.5,-99.78,34.69,27.6,3.55,4.81,Excellent
310150125291709,gaming,14.8,68.37,0.95,17.62,-105.17,82.38,71.6,22.18,3.42,Good
310150532909521,gaming,0.5,200.0,3.64,-5.0,-96.58,95.59,89.39,40.65,1.0,Poor
310150578692312,gaming,26.14,6.69,0.54,19.29,-91.7,10.0,10.96,4.5,4.84,Excellent
310150125836512,volte,12.89,87.31,1.19,16.46,-92.88,87.01,72.4,1.97,3.47,Good
310150177782638,video,16.26,27.28,0.75,15.54,-96.31,39.93,44.31,29.6,4.68,Excellent
310150624518203,video,4.34,68.19,2.09,8.67,-90.9,84.6,69.92,22.55,3.38,Good
310150499272618,gaming,11.25,34.66,1.17,11.76,-96.65,67.44,55.66,28.89,4.22,Excellent
310150882192075,volte,11.99,166.2,1.37,18.12,-84.79,94.05,88.6,18.3,1.81,Poor
310150539000043,volte,21.44,28.29,0.0,18.29,-92.62,37.2,40.22,12.1,4.52,Excellent
310150379744867,volte,5.13,24.11,1.82,-0.49,-119.83,38.42,35.58,45.38,3.38,Good
310150824777967,volte,8.06,35.11,1.35,8.52,-91.59,55.45,42.34,33.57,3.75,Good
310150944608835,volte,18.1,5.0,0.27,13.19,-93.83,37.2,33.22,14.39,4.79,Excellent
310150272162180,video,17.22,33.51,0.87,15.91,-98.29,65.17,50.51,21.76,4.42,Excellent
310150840879223,video,8.36,35.54,1.53,8.49,-101.16,62.73,67.62,38.52,4.12,Excellent
310150198881316,video,20.49,5.0,0.74,15.4,-95.96,19.42,18.52,5.69,4.65,Excellent
310150990083143,gaming,16.93,10.79,1.15,13.63,-102.71,32.85,32.92,10.96,4.31,Excellent
310150750117246,volte,14.74,27.78,0.56,13.07,-89.79,51.91,43.83,5.76,4.68,Excellent
310150755150185,gaming,13.74,31.0,1.61,8.75,-103.65,40.51,44.68,56.05,3.98,Good
310150191253744,volte,12.98,24.38,1.81,8.54,-105.8,26.35,20.68,50.46,3.86,Good
310150427656027,video,12.57,36.12,1.45,8.54,-74.8,42.11,32.76,50.53,4.26,Excellent
310150634445854,gaming,3.79,54.52,2.25,7.83,-107.54,76.2,68.58,47.48,3.12,Good
310150558337657,video,24.05,29.67,0.17,18.22,-96.7,10.0,13.2,43.91,4.95,Excellent
310150396015752,volte,37.29,10.5,0.55,30.0,-104.21,20.2,28.42,31.24,4.61,Excellent
310150847885557,volte,0.5,61.07,3.48,-3.8,-97.29,80.82,79.2,41.97,2.1,Fair
310150432091442,volte,16.2,19.25,0.0,16.59,-95.12,44.27,44.93,3.12,4.87,Excellent
310150547737293,video,16.79,71.94,1.21,15.23,-92.18,86.65,72.82,40.52,4.58,Excellent
310150891850279,volte,0.5,67.9,3.26,-0.26,-109.96,77.73,64.87,52.72,1.99,Poor
310150488435240,video,12.6,35.41,1.35,12.18,-107.34,70.25,57.43,32.68,4.47,Excellent
310150854061013,gaming,10.46,24.55,0.87,8.74,-102.78,42.56,36.7,24.04,4.49,Excellent
310150790141962,volte,7.63,17.9,1.16,7.55,-90.31,46.25,31.13,19.2,4.04,Excellent
310150962598550,volte,2.17,59.22,2.46,0.85,-99.5,76.8,74.41,42.0,2.87,Fair
310150627468288,volte,1.65,58.12,2.17,4.6,-111.46,80.97,66.13,45.65,3.38,Good
310150586353709,gaming,7.18,27.58,1.25,7.17,-116.69,47.9,36.41,62.84,4.29,Excellent
310150810905177,volte,23.81,17.65,0.85,18.54,-96.24,26.62,21.39,23.13,4.13,Excellent
310150481814381,video,10.21,20.45,2.39,3.23,-96.29,10.0,10.0,51.98,3.43,Good
310150900242083,video,19.32,19.19,0.57,16.38,-100.84,42.81,40.89,36.53,4.91,Excellent
310150635422133,volte,18.01,21.1,1.91,14.76,-92.81,39.5,29.93,64.47,3.72,Good
310150475770070,volte,19.95,14.66,1.13,14.93,-95.93,24.5,24.06,34.4,4.26,Excellent
310150833760312,gaming,38.44,16.86,0.41,29.38,-80.34,19.85,22.09,33.76,5.0,Excellent
310150452816128,gaming,12.04,61.66,2.28,14.38,-101.25,81.21,68.72,37.61,2.68,Fair
310150614950974,gaming,6.62,22.85,1.04,5.92,-101.98,43.6,34.78,50.19,3.96,Good
310150363901109,volte,0.5,71.14,3.74,-5.0,-112.56,84.98,70.77,81.91,2.09,Fair
310150180908854,gaming,0.5,71.73,2.86,2.29,-93.45,87.57,71.65,5.79,1.77,Poor
310150492024999,gaming,15.39,6.82,0.6,10.59,-92.37,25.46,20.3,4.28,4.84,Excellent
310150563402894,video,0.5,48.16,3.68,-5.0,-118.17,69.83,61.79,74.19,1.12,Poor
310150739961748,gaming,12.05,40.27,1.06,11.52,-93.92,63.64,49.09,34.53,4.08,Excellent
310150655363758,video,0.5,16.98,1.77,0.4,-111.91,47.72,38.79,40.08,1.57,Poor
310150335199432,video,19.47,23.18,0.91,13.79,-102.38,31.12,28.18,31.58,4.71,Excellent
310150465919368,gaming,20.65,21.99,0.29,18.82,-88.4,43.87,38.78,7.24,5.0,Excellent
310150982958537,video,12.82,73.13,1.78,14.75,-105.75,79.92,57.0,51.83,4.25,Excellent
310150327003827,volte,2.88,77.38,2.49,3.28,-104.88,80.18,73.73,50.01,2.86,Fair
310150262306360,volte,6.47,30.61,1.0,6.03,-94.61,46.14,46.79,21.29,4.0,Excellent
310150119894388,gaming,14.94,55.57,1.86,16.54,-92.44,78.47,66.19,20.95,3.37,Good
310150545480601,volte,22.21,29.66,0.84,20.32,-94.43,35.89,22.91,58.79,4.22,Excellent
310150458626216,video,21.01,11.0,0.47,17.94,-88.35,37.13,28.85,5.7,4.8,Excellent
310150590774306,volte,0.5,65.38,3.56,-1.24,-97.81,84.33,70.24,64.23,2.04,Fair
310150736379710,gaming,4.66,9.35,1.43,1.96,-107.95,46.89,47.26,17.93,3.64,Good
310150806541811,gaming,6.72,101.95,1.98,12.51,-96.01,89.39,73.2,38.6,2.45,Fair
310150260612888,video,1.36,49.14,2.58,3.45,-98.79,76.66,65.67,73.84,2.49,Fair
310150587556697,gaming,12.05,54.83,1.76,14.63,-93.05,75.64,74.96,44.55,3.73,Good
310150829524298,volte,3.74,18.99,1.61,4.64,-101.19,57.28,51.21,27.45,3.57,Good
310150842858533,gaming,11.96,63.88,2.31,12.94,-99.71,81.58,72.77,45.41,2.8,Fair
310150513802881,video,14.16,39.35,0.58,17.19,-89.91,75.95,66.33,23.23,4.83,Excellent
310150516410833,gaming,10.53,10.05,1.11,9.74,-96.22,44.06,43.66,19.19,4.71,Excellent
310150823507546,volte,13.6,25.03,2.81,9.75,-98.18,27.77,26.46,106.15,2.96,Fair
310150968519440,video,6.71,18.45,1.72,2.39,-102.38,34.41,39.55,50.32,3.47,Good
310150473955199,volte,0.5,66.57,3.13,-2.75,-106.65,83.25,83.08,42.14,2.11,Fair
310150241075386,video,6.06,48.75,1.72,9.05,-108.75,79.84,71.83,23.91,3.9,Good
310150969471083,gaming,10.97,11.67,1.14,8.47,-98.12,45.7,40.03,3.96,4.07,Excellent
310150799003642,video,12.74,25.07,0.47,11.38,-102.85,67.81,60.49,2.54,4.39,Excellent
310150704976306,video,9.52,5.0,1.04,9.66,-109.92,59.01,49.09,36.07,4.05,Excellent
310150857576343,gaming,4.96,53.28,1.8,9.66,-105.4,79.07,70.25,51.29,3.43,Good
310150433426712,volte,15.28,25.03,1.1,13.72,-93.01,47.16,34.29,35.0,4.27,Excellent
310150810874291,gaming,16.21,24.9,0.98,15.02,-100.17,45.7,36.65,59.13,4.47,Excellent
310150825529285,video,17.58,18.8,0.18,14.57,-93.13,40.33,39.42,2.73,4.85,Excellent
310150245509876,gaming,18.72,28.7,0.84,13.62,-92.36,40.77,38.56,24.59,4.29,Excellent
310150808007767,video,4.4,48.51,1.71,8.09,-98.17,73.15,63.74,16.72,3.45,Good
310150364025248,gaming,26.81,26.33,0.31,20.21,-98.3,26.5,25.42,29.43,4.75,Excellent
310150582728112,gaming,31.3,12.64,0.0,25.73,-92.66,39.81,42.56,5.7,4.94,Excellent
310150230978076,volte,15.58,23.5,1.19,12.74,-96.61,43.98,36.77,78.48,4.16,Excellent
310150446124350,video,18.99,14.51,0.87,15.76,-94.97,38.86,27.02,15.85,4.93,Excellent
310150218485994,volte,5.43,49.42,3.05,3.41,-119.62,69.48,64.28,70.98,2.36,Fair
310150668070805,video,8.35,49.02,1.42,8.69,-100.79,76.1,69.65,28.14,3.96,Good
310150156240283,gaming,9.06,22.67,2.05,6.05,-101.89,25.18,25.96,92.42,3.57,Good
310150802387668,video,10.13,29.7,1.51,7.25,-98.81,33.66,23.63,36.06,4.11,Excellent
310150165170480,volte,10.81,16.73,1.44,8.68,-108.51,25.83,15.23,72.71,3.86,Good
310150864658630,volte,23.69,31.61,0.78,21.86,-95.57,72.0,64.69,0.45,4.3,Excellent
310150997600872,volte,3.75,46.11,2.32,5.39,-113.51,72.29,64.59,50.1,3.42,Good
310150738501552,video,8.01,105.57,2.42,14.23,-96.44,88.59,76.17,67.55,3.66,Good
310150346124691,volte,0.5,75.46,3.16,0.36,-96.79,84.49,81.58,10.44,1.86,Poor
310150807055221,volte,8.11,35.49,0.74,10.25,-97.12,68.57,60.29,7.42,4.32,Excellent
310150575160917,volte,11.61,23.05,1.58,13.42,-98.87,64.63,63.03,28.06,3.95,Good
310150466574043,gaming,17.23,35.66,1.1,14.54,-106.58,33.18,33.59,73.32,4.27,Excellent
310150250623294,gaming,9.66,10.21,1.71,5.54,-98.53,21.0,13.03,35.32,4.22,Excellent
310150892261991,video,5.09,21.69,2.0,1.26,-112.01,49.48,39.11,34.37,3.4,Good
310150109427504,video,17.06,18.02,1.1,14.6,-90.18,58.59,45.15,10.53,4.69,Excellent
310150313012806,volte,7.16,34.9,1.64,5.49,-94.13,71.92,65.45,0.07,3.45,Good
310150509675520,gaming,26.62,12.25,0.56,17.52,-90.44,10.0,10.0,55.83,4.82,Excellent
310150357427167,volte,31.74,17.99,0.17,24.77,-90.16,23.54,27.46,6.81,5.0,Excellent
310150388091276,volte,8.87,23.95,1.95,7.39,-103.41,27.2,26.91,41.38,3.66,Good
310150732726493,gaming,13.18,29.98,1.89,7.42,-100.03,19.09,10.31,69.54,3.64,Good
310150859302578,gaming,3.28,17.7,1.52,0.1,-96.32,22.64,17.61,14.93,3.85,Good
310150313812151,gaming,8.7,62.03,1.91,10.97,-105.99,81.12,60.84,43.61,3.62,Good
310150735888338,video,19.1,48.8,0.97,22.66,-91.67,82.02,73.64,6.16,4.72,Excellent
310150526863933,video,0.5,123.85,3.44,-4.37,-103.23,91.85,94.78,39.32,1.0,Poor
310150981068063,volte,28.1,15.21,0.16,22.47,-88.93,28.61,25.83,12.05,5.0,Excellent
310150918997532,video,23.34,23.53,0.92,19.82,-98.07,35.45,32.2,49.07,4.96,Excellent
310150636767792,gaming,24.13,13.62,0.88,19.45,-89.96,22.2,19.45,20.65,4.56,Excellent
310150256979628,gaming,0.5,105.7,3.09,0.98,-107.7,89.6,80.63,30.41,1.17,Poor
310150648578780,video,11.43,40.1,1.42,9.66,-87.08,33.59,28.77,39.03,4.12,Excellent
310150471793039,volte,21.16,19.53,0.58,17.48,-97.6,29.62,29.15,12.53,4.65,Excellent
310150378490535,volte,4.17,43.25,2.21,9.33,-97.75,75.22,62.33,49.54,3.61,Good
310150475610386,video,11.22,25.91,1.0,10.27,-100.74,38.28,30.03,20.74,4.31,Excellent
310150382216465,volte,17.81,15.73,0.67,15.23,-96.74,25.84,16.28,43.4,4.43,Excellent
310150289170432,volte,19.23,16.43,0.45,12.99,-102.05,14.2,12.34,11.68,4.66,Excellent
310150209640269,volte,12.68,26.79,1.28,9.96,-93.14,35.27,25.5,45.3,4.01,Excellent
310150973118894,gaming,19.62,15.98,0.64,13.52,-100.1,20.13,24.98,9.65,4.85,Excellent
310150218746097,gaming,27.9,11.74,0.71,21.96,-92.87,15.25,11.26,28.11,4.79,Excellent
310150204755393,video,0.5,38.37,2.37,-1.72,-102.32,71.33,52.93,17.35,1.03,Poor
310150247986933,gaming,6.09,38.73,1.7,10.7,-103.91,70.93,56.74,50.11,4.01,Excellent
310150919319771,volte,22.33,12.25,0.52,16.34,-110.05,24.6,22.33,18.26,4.66,Excellent
310150747522417,gaming,0.5,38.85,3.49,-5.0,-100.8,75.81,69.97,64.31,2.14,Fair
310150356153253,video,18.45,26.67,0.97,14.9,-98.46,40.09,37.05,65.79,4.52,Excellent
310150165954738,gaming,21.64,35.78,0.0,19.48,-103.63,37.88,29.22,14.16,4.94,Excellent
310150766751806,volte,11.19,5.0,1.57,8.0,-111.41,37.44,30.09,40.0,3.83,Good
310150542302083,volte,12.11,14.26,0.98,12.82,-97.17,67.66,56.1,6.82,4.07,Excellent
310150881375360,video,10.14,25.02,1.24,12.07,-97.64,50.52,47.29,26.08,4.32,Excellent
310150462335495,gaming,22.44,55.29,1.34,21.37,-96.48,75.85,67.33,47.24,3.93,Good
310150580115612,gaming,5.21,41.75,1.99,9.29,-91.02,77.93,66.34,43.19,3.59,Good
310150424284470,gaming,15.57,23.87,0.72,11.84,-108.48,34.86,27.38,40.75,4.35,Excellent
310150942309478,volte,12.07,57.38,1.4,14.53,-94.34,81.96,69.51,19.52,3.93,Good
310150113942402,video,18.68,45.1,0.78,18.19,-90.75,78.12,68.79,25.27,4.76,Excellent
310150629609503,gaming,26.03,27.37,0.0,25.2,-86.63,56.52,56.44,7.9,5.0,Excellent
310150195785737,volte,13.95,11.21,1.83,9.24,-94.72,11.66,11.19,47.69,3.77,Good
310150189097673,volte,8.04,58.79,1.72,9.47,-98.05,77.86,66.83,32.9,3.98,Good
310150733208786,volte,3.19,15.66,2.24,3.71,-100.75,56.8,47.91,46.88,3.36,Good
310150718473325,gaming,36.08,17.86,0.0,28.77,-91.73,35.96,40.15,17.45,5.0,Excellent
310150214153633,gaming,12.81,21.64,0.63,11.88,-105.94,41.53,40.67,22.05,4.46,Excellent
310150781758075,gaming,22.51,18.93,0.08,18.47,-92.33,39.34,39.51,22.64,4.66,Excellent
310150317968608,gaming,16.28,10.86,0.71,12.92,-97.23,31.53,31.48,2.12,4.53,Excellent
310150209033558,gaming,16.82,25.51,0.72,15.17,-100.12,39.88,34.84,23.05,4.49,Excellent
310150770670299,gaming,0.5,44.59,2.81,-5.0,-104.16,74.14,71.23,55.14,2.23,Fair
310150485640223,gaming,12.09,23.96,1.08,13.64,-97.13,60.0,45.46,66.63,4.41,Excellent
310150602484358,gaming,22.04,19.5,0.58,19.07,-99.22,48.29,50.25,33.79,4.5,Excellent
310150782573148,gaming,0.5,38.91,2.5,3.48,-99.4,69.84,65.17,29.93,2.54,Fair
310150778538247,volte,0.5,24.28,2.5,-2.59,-101.53,64.59,59.27,2.53,2.98,Fair
310150216376384,gaming,26.03,23.1,0.58,20.1,-95.95,33.49,25.69,63.96,4.58,Excellent
310150322146872,video,22.97,27.25,0.0,21.17,-83.9,52.11,50.51,1.09,5.0,Excellent
310150116701250,volte,20.19,21.25,1.37,15.45,-97.29,25.24,27.94,75.93,4.08,Excellent
310150942299350,gaming,6.33,42.83,2.22,5.71,-97.98,73.86,61.48,32.0,2.88,Fair
310150838273722,video,19.01,14.39,0.87,12.41,-102.07,17.41,11.95,23.1,4.54,Excellent
310150123656190,gaming,9.49,54.95,1.68,14.06,-104.59,70.98,57.3,71.35,3.52,Good
310150184656124,video,10.87,18.98,0.85,10.19,-93.0,45.22,42.54,2.01,4.27,Excellent
310150508232263,video,15.32,27.67,1.01,12.6,-107.44,33.13,28.67,37.84,4.66,Excellent
310150547142965,video,11.92,18.72,1.2,10.06,-100.89,46.0,51.09,35.74,4.5,Excellent
310150483417080,video,19.7,30.71,0.7,15.78,-99.37,28.99,17.84,15.61,4.69,Excellent
310150314387950,volte,0.52,93.56,2.75,4.82,-101.09,87.83,72.94,28.32,2.07,Fair
310150398257636,volte,5.99,47.62,1.86,7.63,-101.6,63.29,55.76,42.67,3.73,Good
310150866843458,video,27.03,23.64,0.69,23.9,-93.49,28.51,28.41,48.35,4.88,Excellent
310150690388274,gaming,10.38,29.26,0.92,13.19,-91.74,70.67,65.29,0.06,4.29,Excellent
310150756039520,video,2.85,94.37,3.0,5.17,-98.1,88.08,77.93,74.03,2.62,Fair
310150343617371,volte,18.4,21.77,0.47,17.59,-87.52,44.68,41.08,12.09,4.47,Excellent
310150527097505,gaming,0.5,47.66,2.54,-0.16,-102.66,76.93,68.29,16.5,2.25,Fair
310150337575970,volte,19.27,17.38,0.07,18.72,-97.39,43.16,43.23,18.35,4.93,Excellent
310150543229471,volte,16.34,19.52,0.22,14.19,-99.11,47.69,39.19,3.08,4.99,Excellent
310150553962871,gaming,12.03,19.93,0.76,8.4,-99.15,38.81,31.94,9.3,4.49,Excellent
310150344169517,video,6.46,31.84,2.81,4.37,-111.73,56.23,52.93,93.06,3.26,Good
310150444541674,video,23.08,12.92,0.0,18.07,-91.55,18.57,24.21,21.5,4.7,Excellent
310150732148419,video,7.45,48.25,1.01,9.34,-90.65,72.29,60.44,8.77,3.99,Good
